ID,Comments,Sentiments,Keyword1,Keyword2
2352,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
2353,Wants to change address.,,update records,address
2354,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
2356,Wants to add additional lines for family. Needs more info on rates. I also advised him on the phones with dual SIM options,analytical,dual SIM,family plan
2359,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
2362,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
2363,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
2366,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
2367,Lost his charger and wants to know where he can another ASAP. I suggested local store.,,lost,charger
2371,Upset about the data speed,frustrated,data plan,speed
2372,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
2373,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
2377,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
2378,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
2383,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
2386,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
2388,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
2391,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
2392,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
2393,Wants to get an additional line working by the end of the week. Forwarded him on to cstmr care.,,,
2400,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
2401,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
2403,Wants information on our Internet service. Referred him to web site.,,information,internet service
2404,Wants to add another phone. Contacting provisioning.,,new line,service
2405,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
2409,I needed a handset which also functioned as a PDA. You did not offer such a model.,,handset,PDA
2410,Upset about the data speed,frustrated,data plan,speed
2413,I suspect that the handset on my phone was defective from the day I bought it.,upset,handset,defective
2414,The signal on my handset was always weak. Even when I replaced the battery.,frustrated,handset,weak signal
2415,Upset about the data speed,frustrated,data plan,speed
2416,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
2417,Upset about the data speed,frustrated,data plan,speed
2418,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
2419,Upset about the data speed,frustrated,data plan,speed
2420,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
2422,Upset about the data speed,frustrated,data plan,speed
