ID,Gender,Status,Children,Est Income,Car Owner,Age,Marital Status,zipcode,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,DeviceOwned,CHURN
2576,F,M,2,47902,N,26.033333,,,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,2,sam,F
2577,M,M,1,7545.96,Y,16.753333,,,22.39,0,178.36,0,CC,Budget,Standard,200.75,2,sam,T
2581,M,S,2,89459.9,N,53.28,,,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,4,sam,T
2584,F,S,1,13576.5,N,39.426667,,,14.83,0,25.66,0,CC,Budget,Standard,40.49,3,sam,T
2586,F,M,2,42031.8,N,50.753333,,,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,1,sam,F
2591,M,S,2,43634.5,N,21.78,,,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,3,sam,T
2595,F,S,1,13109.1,N,62.606667,,,22.38,0,40.48,0,Auto,Budget,Standard,62.87,3,sam,T
2596,M,S,1,92647.5,N,56.046667,,,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4,sam,T
2597,F,S,2,21021.6,Y,62.753333,,,3.75,0,11.19,0,CC,Budget,Standard,14.95,3,sam,T
2598,M,S,0,74460.7,Y,55.34,,,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,1,sam,T
2599,F,M,1,43894.5,N,40.18,,,29.28,0,40.38,0,CC,FreeLocal,Intnl_discount,69.67,2,sam,F
2600,F,S,2,28787.4,N,41.666667,,,27.97,0,58.09,0,Auto,Budget,Standard,86.06,4,sam,T
2601,F,S,1,94278.7,Y,53.12,,,26.68,0,9.67,0,CC,FreeLocal,Standard,36.35,1,sam,F
2602,F,M,0,83900.2,N,45.04,,,28.21,0,8.62,0,CC,FreeLocal,Intnl_discount,36.83,1,sam,F
2603,M,M,1,13091.6,N,59.126667,,,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,2,sam,F
2604,F,M,0,91708.4,N,37.293333,,,17.21,0,31.55,0,CH,Budget,Intnl_discount,48.77,3,sam,F
2605,F,S,0,64335,Y,19.066667,,,17,0,137.33,2,CC,FreeLocal,Standard,154.34,1,sam,F
2606,F,M,2,62061.8,Y,45.92,,,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,4,sam,F
2607,F,M,1,20550.9,Y,22.12,,,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,2,sam,T
2608,F,S,0,76142,N,32.02,,,28.42,0,84.1,0,CC,FreeLocal,Standard,112.53,2,sam,F
2609,F,M,1,46513.5,N,30.053333,,,17.06,0,41.71,2,Auto,Budget,Standard,58.78,2,sam,F
2610,M,S,1,1765.41,N,18.766667,,,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,2,sam,F
2611,F,S,2,19131.1,N,56.186667,,,22.15,0,34.91,0,Auto,Budget,Standard,57.07,4,sam,T
2612,F,S,0,98716.3,N,55.66,,,20.97,8.23,13.92,0,CC,FreeLocal,Standard,43.13,1,sam,F
2613,F,S,2,38280,N,33.74,,,11.64,0,74.97,0,Auto,FreeLocal,Intnl_discount,86.61,2,sam,F
2615,F,S,2,6440.46,Y,46,,,22.66,0,27.2,0,CH,Budget,Standard,49.86,1,sam,F
2616,M,M,1,63900.9,N,28.333333,,,8.36,0,39.04,0,CC,Budget,Standard,47.4,2,sam,F
2617,M,M,2,28766.9,N,46.84,,,6.11,0,58.08,0,CC,Budget,Standard,64.2,3,sam,F
2618,F,M,1,56722.8,N,60.593333,,,17.37,6.21,51.17,0,CC,FreeLocal,Standard,74.77,3,sam,F
2619,M,M,1,5252.29,N,16.333333,,,2.65,0,17.08,1,Auto,Budget,Standard,19.73,2,sam,F
2620,F,M,0,78851.3,N,48.373333,,,0.37,0,28.66,0,CC,FreeLocal,Standard,29.04,1,sam,F
2621,M,S,0,72928.2,N,38.733333,,,7.45,0,196.22,0,CC,Budget,Standard,203.67,2,sam,F
2622,M,M,2,91272.2,Y,25.033333,,,26.99,0,13.01,0,CC,FreeLocal,Standard,40,4,sam,F
2623,F,M,0,83891.9,Y,61.02,,,28.92,0,45.47,0,CH,Budget,Standard,74.4,2,sam,F
2624,M,S,0,3601.71,N,49.266667,,,9.57,4.19,111.84,0,Auto,Budget,Intnl_discount,125.6,3,sam,F
2627,F,S,0,73228.3,N,70,,,22.47,0,28.11,0,Auto,Budget,Standard,50.58,1,sam,F
2630,M,M,1,64792.3,N,52.146667,,,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,3,sam,T
2632,F,S,0,93322.1,Y,40.313333,,,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1,sam,T
2635,M,M,2,49910.7,Y,51.52,,,27.42,0,23.72,0,CC,Budget,Standard,51.14,3,sam,F
2636,M,M,1,76161.4,Y,44.573333,,,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,4,sam,T
2637,F,M,2,55860,Y,14.573333,,,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,2,sam,F
2644,M,M,2,57360.8,Y,53.253333,,,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,1,sam,F
2645,M,M,1,92414.7,Y,45.513333,,,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,3,sam,T
2647,F,S,2,14578.8,Y,60.933333,,,11.91,0,95.1,0,Auto,Budget,Standard,107.02,1,sam,T
2648,F,M,2,87578.2,Y,53.366667,,,0.29,0,22.15,0,CC,Budget,Standard,22.44,2,sam,F
2649,F,M,2,86695.4,N,13.906667,,,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,1,sam,F
2653,F,M,0,66666,N,60,,,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,2,sam,F
2654,M,M,1,2067.82,N,47.853333,,,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,1,sam,F
2657,M,S,0,30665.2,Y,22.88,,,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,2,sam,F
2658,F,M,1,77000,Y,48,,,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,2,sam,F
2659,F,M,1,98680.4,Y,43,,,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,3,sam,F
2660,M,M,0,65619.7,Y,46,,,13.56,0,144.66,0,CC,Budget,Standard,158.22,3,sam,T
2661,F,M,1,95620.3,Y,46,,,10.91,0,93.61,0,CC,Budget,Standard,104.53,2,sam,F
2662,F,S,0,85275,N,70,,,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,3,sam,F
2663,F,M,1,66921.4,Y,55,,,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,4,sam,F
2664,F,M,1,98453.6,Y,52,,,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,3,sam,F
2666,F,S,2,57420,Y,43,,,25.18,0,252.53,1,Auto,Budget,Standard,277.72,3,sam,F
2667,M,M,0,58986.2,N,26.98,,,3.93,3.73,26.69,1,CH,FreeLocal,Standard,34.35,2,sam,F
2668,F,M,2,47639.1,N,61,,,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,2,sam,F
2671,F,S,0,39461,N,22.226667,,,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,1,sam,T
2672,M,M,1,47371,Y,54.96,,,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,2,sam,F
2673,F,S,0,89813.6,N,12.846667,,,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4,sam,F
2675,M,S,1,16432.1,Y,20.92,,,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,3,sam,T
2678,F,S,1,540.4,Y,39.213333,,,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,1,sam,T
2680,F,M,2,80087.7,N,41.92,,,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,2,sam,F
2681,F,M,2,59691.3,N,38.04,,,21.94,0,256.7,0,CC,Budget,Standard,278.65,4,sam,F
2682,F,S,2,11251.1,Y,46,,,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4,sam,T
2685,M,S,1,37626,N,33.866667,,,7.5,8.06,71.55,0,CH,Budget,Intnl_discount,87.12,2,sam,F
2687,F,S,2,3416.62,Y,22.76,,,18.97,0,104.73,0,CC,Budget,Standard,123.7,2,sam,T
2688,F,S,0,93454.3,Y,48.533333,,,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,2,sam,F
2689,M,M,0,5745,Y,15.38,,,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2,sam,T
2695,F,M,1,13829.4,N,20,,,45,0,8.84,0,CH,FreeLocal,Standard,34.61,4,sam,T
2696,F,M,2,11234.7,Y,49.046667,,,0.69,0,112.72,0,CC,Budget,Standard,113.42,4,sam,F
2698,F,M,1,82931.3,N,64.64,,,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,1,sam,F
2699,F,M,2,57483.9,N,44.026667,,,17.01,0,27.29,0,CH,Budget,Standard,44.3,1,sam,F
2701,F,S,2,21274,N,45.526667,,,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,4,sam,T
2702,F,M,2,28267,N,30.093333,,,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,3,sam,F
2704,F,M,2,36725.1,N,55.793333,,,8.65,9.22,77,0,CH,Budget,Standard,94.88,2,sam,F
2708,M,S,1,94188.3,N,57.546667,,,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,1,sam,T
2711,F,M,2,91861,Y,41.98,,,15.32,0,6.74,0,CC,Budget,Standard,22.06,1,sam,F
2714,F,S,1,12374.9,Y,33.493333,,,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,4,sam,T
2715,F,M,2,69133.9,Y,26.833333,,,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,4,sam,F
2717,F,M,2,84948,Y,29.446667,,,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,3,sam,F
2718,F,M,2,30998.8,N,40.96,,,2.4,0,50.5,0,Auto,Budget,Standard,52.91,2,sam,F
2720,M,S,0,15924.2,N,14.46,,,0,0,1.46,0,CH,FreeLocal,Standard,1.46,2,sam,F
2724,M,M,2,21416.5,N,35.653333,,,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,3,sam,F
2728,M,M,2,78554.2,N,16.7,,,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,3,sam,F
2729,F,M,2,38215.9,N,30.886667,,,0,0,0.97,0,Auto,Budget,Standard,0.97,1,sam,F
2730,F,M,1,14085.5,N,19,,,29,0,160.42,0,CC,FreeLocal,Standard,176.61,1,sam,T
2731,F,M,2,49745.3,N,47.966667,,,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,4,sam,F
2733,F,M,2,88427,N,13.86,,,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,2,sam,F
2734,F,M,2,98003.7,Y,26.273333,,,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,2,sam,F
2735,M,S,0,89142.7,N,32,,,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,2,sam,F
2736,F,S,0,74530.8,N,63.086667,,,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,3,sam,F
2738,F,S,0,32962.6,N,23,,,45,0,262.91,0,CC,Budget,Standard,265.78,1,sam,T
2743,F,M,2,76289.2,N,48.206667,,,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,4,sam,F
2745,M,M,1,66931.9,N,63.933333,,,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,3,sam,T
2746,M,M,2,9309.57,Y,25.44,,,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,1,sam,F
2747,F,M,1,42000,N,24,,,33,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,4,sam,T
2748,F,S,0,43000,N,24,,,28,0,154.77,0,CC,Budget,Intnl_discount,168.28,4,sam,T
2749,F,S,0,42000,N,23,,,25.77,0,61.44,0,CC,Budget,Standard,65.79,3,sam,T
2750,F,S,2,32098,N,22,,,38,0,35.73,0,Auto,Budget,Standard,41.78,4,sam,T
2751,F,S,0,77726.4,N,56.72,,,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,3,sam,F
2752,F,S,2,35000,N,19,,,39,2.22,38.18,0,CC,FreeLocal,Standard,62.95,3,sam,T
2753,F,S,1,2800.68,N,45.673333,,,28.45,0,106.3,0,CC,Budget,Standard,134.75,4,sam,T
2756,F,M,2,90271.6,N,44.926667,,,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,4,sam,F
2760,F,M,2,64816.6,Y,31.126667,,,21,0,6.87,0,CC,Budget,Standard,27.87,4,sam,F
2761,F,M,2,98217.1,N,44.98,,,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,2,sam,F
2764,F,S,0,15989.3,N,61.693333,,,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,3,sam,T
2770,M,S,1,84978.1,N,21.64,,,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,2,sam,F
2771,F,M,2,36647.9,N,49.986667,,,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,1,sam,T
2772,F,S,0,64319.2,N,41.226667,,,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,sam,T
2773,F,S,1,73338,N,48.246667,,,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,3,sam,F
2774,F,S,0,433.74,N,60.746667,,,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,1,sam,T
2775,F,M,2,16962.2,N,45.36,,,18.6,0,8.96,0,CC,Budget,Standard,27.57,1,sam,F
2777,M,M,2,10708.3,N,26.026667,,,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,1,sam,F
2780,F,M,0,2031.61,N,20.3,,,21.64,0,87.4,0,CC,Budget,Standard,109.04,1,sam,T
2783,F,S,2,16938.5,N,46,,,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,3,sam,F
2786,F,M,0,55221,N,48,,,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,4,sam,F
2787,F,M,1,8073.11,N,52.646667,,,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,3,sam,F
2788,M,M,0,95448.6,Y,53.68,,,24.24,0,5.21,0,CH,Budget,Standard,29.46,4,sam,F
2789,M,S,1,24141.5,Y,17.006667,,,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,3,sam,T
2790,M,S,2,63152.6,Y,63.173333,,,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,4,sam,F
2792,M,S,2,72084.7,N,55.64,,,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,4,sam,F
2793,F,S,0,42760.5,N,62,,,13.47,0,40.23,0,CC,Budget,Standard,53.7,3,sam,F
2794,F,S,1,49072,N,41,,,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,4,sam,F
2795,F,M,0,27371.8,Y,43,,,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,4,sam,F
2798,M,M,1,71472.9,N,41.913333,,,16.02,0,114.2,0,CH,Budget,Standard,130.22,3,sam,T
2799,F,M,0,95405.7,N,70,,,7.74,0,6.21,0,CC,Budget,Standard,13.96,3,sam,F
2800,F,S,0,95786.8,Y,57.553333,,,21.33,0,87.46,0,CC,Budget,Standard,108.79,1,sam,F
2802,M,S,0,90321.6,N,55.113333,,,0.87,0,11.52,0,CC,FreeLocal,Intnl_discount,12.39,3,sam,T
2803,M,S,0,90478.6,N,54.553333,,,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,2,sam,T
2804,F,M,2,56187,N,52.646667,,,8.09,0,13.74,0,CH,Budget,Standard,21.83,2,sam,F
2807,F,S,1,38000,N,24.393333,,,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,3,sam,T
2813,M,M,2,53010.8,N,18.84,,,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,1,moto,F
2814,M,M,0,75004.5,N,64.8,,,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,4,moto,F
2817,M,M,0,19749.3,N,60.366667,,,20.22,0,13.94,0,CC,Budget,Standard,34.17,2,moto,F
2818,M,S,1,57626.9,Y,43.906667,,,9.38,0,38.96,0,CC,Budget,Standard,48.35,4,moto,F
2819,M,M,2,20078,N,32.846667,,,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,4,moto,F
2820,F,M,2,47902,N,26.033333,,,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,4,moto,F
2821,M,M,1,7545.96,Y,16.753333,,,22.39,0,178.36,0,CC,Budget,Standard,200.75,1,moto,T
2825,M,S,2,89459.9,N,53.28,,,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,2,moto,T
2827,F,S,1,37000,N,24.393333,,,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,1,moto,T
2829,M,M,0,9780.66,N,24.546667,,,2.8,7.27,11.32,1,CC,FreeLocal,Standard,21.39,2,moto,F
2833,M,M,2,53010.8,N,18.84,,,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,2,moto,F
2834,M,M,1,75004.5,N,64.8,,,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,2,moto,F
2837,M,M,0,19749.3,N,60.366667,,,20.22,0,13.94,0,CC,Budget,Standard,34.17,1,moto,F
2838,M,S,1,57626.9,Y,43.906667,,,9.38,0,38.96,0,CC,Budget,Standard,48.35,3,moto,F
2839,M,M,2,20078,N,32.846667,,,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,1,moto,F
2840,F,M,2,47902,N,26.033333,,,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,4,moto,F
2841,M,M,1,7545.96,Y,16.753333,,,22.39,0,178.36,0,CC,Budget,Standard,200.75,1,moto,T
2845,M,S,2,89459.9,N,53.28,,,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,2,moto,T
2848,F,S,1,13576.5,N,39.426667,,,14.83,0,25.66,0,CC,Budget,Standard,40.49,1,moto,T
2850,F,M,2,42031.8,N,50.753333,,,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,3,moto,F
2851,F,S,1,97689.2,N,59.073333,,,6.08,0,8.79,0,CC,FreeLocal,Standard,14.87,4,moto,T
2852,F,S,1,75397.8,Y,57.66,,,24.42,0,35.9,0,CC,FreeLocal,Standard,60.32,4,moto,T
2853,F,M,1,49453.8,N,55.073333,,,17.13,0,12.33,0,CC,Budget,Standard,29.46,4,moto,T
2854,M,M,0,92881.8,N,21.38,,,2.15,6.12,85.29,0,CC,FreeLocal,Standard,93.57,2,moto,T
2855,M,S,2,43634.5,N,21.78,,,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,2,moto,T
2856,F,S,0,68641.5,Y,47.98,,,5.1,0,50.22,0,CC,FreeLocal,Intnl_discount,55.32,4,moto,T
2857,F,M,1,50735.1,Y,36.253333,,,11.62,0,16.76,0,CC,Budget,Standard,28.38,4,moto,T
2858,F,M,1,52490.1,N,19.193333,,,10.1,9.69,9.81,0,CC,FreeLocal,Standard,29.62,4,moto,T
2859,F,S,1,13109.1,N,62.606667,,,22.38,0,40.48,0,Auto,Budget,Standard,62.87,3,moto,T
2860,M,S,1,92647.5,N,56.046667,,,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,1,moto,T
2861,F,S,2,21021.6,Y,62.753333,,,3.75,0,11.19,0,CC,Budget,Standard,14.95,4,moto,T
2862,M,S,0,74460.7,Y,55.34,,,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,3,moto,T
2863,F,M,1,43894.5,N,40.18,,,29.28,0,40.38,0,CC,FreeLocal,Intnl_discount,69.67,4,moto,T
2864,F,S,2,28787.4,N,41.666667,,,27.97,0,58.09,0,Auto,Budget,Standard,86.06,3,moto,T
2865,F,S,1,94278.7,Y,53.12,,,26.68,0,9.67,0,CC,FreeLocal,Standard,36.35,4,moto,T
2866,F,M,0,83900.2,N,45.04,,,28.21,0,8.62,0,CC,FreeLocal,Intnl_discount,36.83,4,moto,T
2867,M,M,1,13091.6,N,59.126667,,,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,4,moto,F
2868,F,M,0,91708.4,N,37.293333,,,17.21,0,31.55,0,CH,Budget,Intnl_discount,48.77,4,moto,T
2870,F,M,2,62061.8,Y,45.92,,,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,1,moto,F
2871,F,M,1,20550.9,Y,22.12,,,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,3,moto,T
2874,M,M,2,1765.41,N,18.766667,,,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,4,moto,F
2875,F,S,2,19131.1,N,56.186667,,,22.15,0,34.91,0,Auto,Budget,Standard,57.07,1,moto,T
2879,F,S,2,6440.46,Y,61,,,22.66,0,27.2,0,CH,Budget,Standard,49.86,1,moto,F
2881,M,M,2,28766.9,N,46.84,,,6.11,0,58.08,0,CC,Budget,Standard,64.2,1,moto,F
2886,M,M,2,91272.2,Y,25.033333,,,26.99,0,13.01,0,CC,FreeLocal,Standard,40,2,moto,F
2891,F,S,0,73228.3,N,55,,,22.47,0,28.11,0,Auto,Budget,Standard,50.58,3,moto,F
2894,M,M,1,64792.3,N,52.146667,,,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,1,moto,T
2896,F,S,0,93322.1,Y,40.313333,,,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1,moto,T
2899,M,M,2,49910.7,Y,51.52,,,27.42,0,23.72,0,CC,Budget,Standard,51.14,4,moto,F
2900,M,M,0,76161.4,Y,44.573333,,,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,1,moto,T
2901,F,M,2,55860,Y,14.573333,,,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,1,moto,F
2908,M,M,2,57360.8,Y,53.253333,,,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,3,moto,F
2909,M,M,0,92414.7,Y,45.513333,,,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,1,moto,T
2911,F,S,2,14578.8,Y,60.933333,,,11.91,0,95.1,0,Auto,Budget,Standard,107.02,3,moto,T
2912,F,M,2,87578.2,Y,53.366667,,,0.29,0,22.15,0,CC,Budget,Standard,22.44,1,moto,F
2913,F,M,2,86695.4,N,13.906667,,,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,2,moto,F
2917,F,M,0,68000,N,45.486667,,,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,2,moto,F
2918,M,M,1,2067.82,N,47.853333,,,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,3,moto,F
2921,M,M,2,30665.2,Y,22.88,,,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,4,moto,F
2922,F,M,1,80000,Y,63.353333,,,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,1,moto,F
2923,F,M,1,98680.4,Y,58.706667,,,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,1,moto,F
2924,F,M,2,65619.7,Y,55,,,13.56,0,144.66,0,CC,Budget,Standard,158.22,4,moto,F
2925,F,M,1,95620.3,Y,49.12,,,10.91,0,93.61,0,CC,Budget,Standard,104.53,4,moto,F
2926,F,D,1,85275,N,52,,,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,3,moto,F
2927,F,M,1,66921.4,Y,42,,,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,2,moto,F
2928,F,M,1,98453.6,Y,43,,,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,4,moto,F
2930,F,S,2,57420,Y,47,,,25.18,0,252.53,1,Auto,Budget,Standard,277.72,2,moto,F
2931,M,M,0,58986.2,N,26.98,,,3.93,3.73,26.69,1,CH,FreeLocal,Standard,34.35,2,moto,F
2932,F,M,2,47639.1,N,42,,,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,3,moto,F
2935,F,S,0,39461,N,22.226667,,,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,4,moto,T
2936,M,M,1,47371,Y,54.96,,,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4,moto,F
2937,F,S,0,89813.6,N,12.846667,,,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4,moto,F
2939,M,S,1,16432.1,Y,20.92,,,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,4,moto,T
2942,F,S,1,540.4,Y,39.213333,,,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,4,moto,T
2944,F,M,2,80087.7,N,41.92,,,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,1,moto,F
2945,F,M,2,59691.3,N,38.04,,,21.94,0,256.7,0,CC,Budget,Standard,278.65,3,moto,F
2946,F,S,2,11251.1,Y,61,,,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4,moto,T
2951,F,S,2,3416.62,Y,22.76,,,18.97,0,104.73,0,CC,Budget,Standard,123.7,4,moto,T
2952,F,S,0,93454.3,Y,48.533333,,,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,4,moto,F
2953,M,M,0,5745,Y,15.38,,,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,4,moto,T
2959,F,M,1,30000,N,20,,,59,0,8.84,0,CH,FreeLocal,Standard,34.61,2,moto,T
2960,F,M,2,11234.7,Y,49.046667,,,0.69,0,112.72,0,CC,Budget,Standard,113.42,3,moto,F
2962,F,M,1,82931.3,N,64.64,,,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,3,moto,F
2963,F,M,2,57483.9,N,44.026667,,,17.01,0,27.29,0,CH,Budget,Standard,44.3,4,moto,F
2965,F,S,2,21274,N,45.526667,,,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,4,moto,T
2966,F,M,2,28267,N,30.093333,,,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,2,moto,F
2968,F,M,2,36725.1,N,55.793333,,,8.65,9.22,77,0,CH,Budget,Standard,94.88,4,moto,F
2972,M,S,1,94188.3,N,57.546667,,,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,2,moto,T
2975,F,M,2,91861,Y,41.98,,,15.32,0,6.74,0,CC,Budget,Standard,22.06,2,moto,F
2978,F,S,1,12374.9,Y,33.493333,,,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,3,moto,T
2979,F,M,2,69133.9,Y,26.833333,,,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,2,moto,F
2981,F,M,2,84948,Y,29.446667,,,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1,moto,F
2982,F,M,2,30998.8,N,40.96,,,2.4,0,50.5,0,Auto,Budget,Standard,52.91,3,moto,F
2984,M,S,0,15924.2,N,14.46,,,0,0,1.46,0,CH,FreeLocal,Standard,1.46,2,moto,F
2988,M,M,2,21416.5,N,35.653333,,,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,1,moto,F
2992,M,M,2,78554.2,N,16.7,,,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,1,moto,F
2993,F,M,2,38215.9,N,30.886667,,,0,0,0.97,0,Auto,Budget,Standard,0.97,3,moto,F
2994,F,M,1,14085.5,N,21,,,43,0,160.42,0,CC,FreeLocal,Standard,176.61,1,moto,T
2995,F,M,2,49745.3,N,47.966667,,,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,4,moto,F
2997,F,M,2,88427,N,13.86,,,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,4,moto,F
